iShares Core MSCI Emerging Markets ETF
Inception Date,"Oct 18, 2012"
Fund Holdings as of,"05-Aug-2015"
Total Net Assets,"$7,149,741,212"
Shares Outstanding,"162,200,000"
Stock,"99.12"
Bond,"0.00"
Cash,"0.39"
Other,"0.50"
 
Ticker,Name,ISIN,SEDOL,Weight (%),Sector,Asset Class,Country,Market Value,Shares,Price,Exchange,Currency,Market Currency,FX Rate,Notional Value
"2385","CHICONY ELECTRONICS CO. LTD.","TW0002385002","6140579","0.0283","Information Technology","Equity","Taiwan","$2,038,438","778,410","2.62","Taiwan Stock Exchange","USD","TWD","31.62","-"
"1402","FAR EASTERN NEW CENTURY CORP.","TW0001402006","6331470","0.0624","Industrials","Equity","Taiwan","$4,494,961","4,621,916","0.97","Taiwan Stock Exchange","USD","TWD","31.62","-"
"TORNTPHARM","TORRENT PHARMACEUTICALS LTD","INE685A01028","B0XPSB8","0.0283","Health Care","Equity","India","$2,038,014","87,790","23.21","National Stock Exchange Of India","USD","INR","63.76","-"
"GAPB","GRUPO AEROPORTUARIO DEL PACIFICO O","MX01GA000004","B0ZV104","0.0624","Industrials","Equity","Mexico","$4,494,388","549,900","8.17","Bolsa Mexicana De Valores (Mexican Stock Exchange)","USD","MXN","16.37","-"
"ENTEL","EMPRESA NACIONAL DE TELECOMUNICACI","CLP371151059","2297628","0.0283","Telecommunication Services","Equity","Chile","$2,035,443","210,669","9.66","Santiago Stock Exchange","USD","CLP","683.04","-"
"2353","ACER","TW0002353000","6005850","0.0281","Information Technology","Equity","Taiwan","$2,024,701","4,886,872","0.41","Taiwan Stock Exchange","USD","TWD","31.62","-"
"533228","SKS MICROFINANCE LTD.","INE180K01011","B4TL227","0.0281","Financials","Equity","India","$2,024,704","222,407","9.10","National Stock Exchange Of India","USD","INR","63.76","-"
"SPP","SPAR GROUP LTD","ZAE000058517","B038WK4","0.0624","Consumer Staples","Equity","South Africa","$4,490,853","285,056","15.75","Johannesburg Stock Exchange","USD","ZAR","12.80","-"
"900950","JIANGSU FUTURE LAND LTD B","CNE000000TH1","6054175","0.0281","Financials","Equity","China","$2,024,123","1,210,600","1.67","Shanghai Stock Exchange","USD","USD","1.00","-"
"UPL","UPL LTD","INE628A01036","B0L0W35","0.0618","Materials","Equity","India","$4,448,573","500,651","8.89","National Stock Exchange Of India","USD","INR","63.76","-"
"148","KINGBOARD CHEMICAL HOLDINGS LTD.","KYG525621408","6491318","0.0281","Information Technology","Equity","China","$2,023,697","1,237,200","1.64","Hong Kong Exchanges And Clearing Ltd","USD","HKD","7.75","-"
"ACC","ACC LTD","INE012A01025","6155915","0.0280","Materials","Equity","India","$2,014,098","92,932","21.67","National Stock Exchange Of India","USD","INR","63.76","-"
"GTCAP","GT CAPITAL HOLDINGS INC","PHY290451046","B77H110","0.0617","Financials","Equity","Philippines","$4,439,114","142,120","31.23","Philippine Stock Exchange Inc.","USD","PHP","45.75","-"
"BURSA","BURSA MALAYSIA","MYL1818OO003","B06FV38","0.0279","Financials","Equity","Malaysia","$2,005,814","954,300","2.10","Bursa Malaysia","USD","MYR","3.88","-"
"AMBUJACEM","AMBUJA CEMENTS LTD","INE079A01024","B09QQ11","0.0616","Materials","Equity","India","$4,433,824","1,230,910","3.60","National Stock Exchange Of India","USD","INR","63.76","-"
"CRUZ3","SOUZA CRUZ SA","BRCRUZACNOR0","2832148","0.0616","Consumer Staples","Equity","Brazil","$4,432,599","635,500","6.97","XBSP","USD","BRL","3.49","-"
"PFAVAL","GRUPO AVAL ACCIONES Y VALORES PRF","COT29PA00058","B66Y3W0","0.0278","Financials","Equity","Colombia","$2,000,639","4,822,433","0.41","Bolsa De Valores De Colombia","USD","COP","2,952.80","-"
"DFM","DUBAI FINANCIAL MARKET PJSC","AED000901010","B1GPBP7","0.0277","Financials","Equity","United Arab Emirates","$1,996,223","3,740,780","0.53","Dubai Financial Market","USD","AED","3.67","-"
"1476","ECLAT TEXTILE LTD","TW0001476000","6345783","0.0612","Consumer Discretionary","Equity","Taiwan","$4,406,001","318,062","13.85","Taiwan Stock Exchange","USD","TWD","31.62","-"
"MINDTREE","MINDTREE LTD","INE018I01017","B1LHCW2","0.0276","Information Technology","Equity","India","$1,988,624","98,218","20.25","National Stock Exchange Of India","USD","INR","63.76","-"
"CCOLA","COCA-COLA ICECEK A","TRECOLA00011","B058ZV4","0.0275","Consumer Staples","Equity","Turkey","$1,982,622","142,076","13.95","Istanbul Stock Exchange","USD","TRY","2.79","-"
"UNTR","UNITED TRACTORS","ID1000058407","6230845","0.0610","Industrials","Equity","Indonesia","$4,389,003","2,936,300","1.49","Indonesia Stock Exchange","USD","IDR","13,514.06","-"
"PIK","PICK N PAY STORES LTD","ZAE000005443","6688068","0.0275","Consumer Staples","Equity","South Africa","$1,981,144","415,493","4.77","Johannesburg Stock Exchange","USD","ZAR","12.80","-"
"TTKOM","TURK TELEKOMUNIKASYON","TRETTLK00013","B2RCGV5","0.0275","Telecommunication Services","Equity","Turkey","$1,976,661","816,317","2.42","Istanbul Stock Exchange","USD","TRY","2.79","-"
"004990","LOTTE CONFECTIONERY LTD","KR7004990008","6535432","0.0273","Consumer Staples","Equity","Korea (South)","$1,967,953","1,224","1,607.81","Korea Exchange (Stock Market)","USD","KRW","1,173.65","-"
"PARAUCO","PARQUE ARAUCO S.A.","CLP763281068","2684349","0.0273","Financials","Equity","Chile","$1,966,733","1,084,665","1.81","Santiago Stock Exchange","USD","CLP","683.04","-"
"IBULHSGFIN","INDIABULLS HOUSING FINANCE LTD","INE148I01020","B98CG57","0.0604","Financials","Equity","India","$4,349,529","351,018","12.39","National Stock Exchange Of India","USD","INR","63.76","-"
"LPP","LPP SA","PLLPP0000011","7127979","0.0602","Consumer Discretionary","Equity","Poland","$4,335,605","2,190","1,979.73","Warsaw Stock Exchange/Equities/Main Market","USD","PLN","3.84","-"
"GSKCONS","GLAXOSMITHKLINE CONSUMER HEALTHCAR","INE264A01014","6140052","0.0272","Consumer Staples","Equity","India","$1,957,708","19,785","98.95","National Stock Exchange Of India","USD","INR","63.76","-"
"NTPC","NTPC LTD.","INE733E01010","B037HF1","0.0591","Utilities","Equity","India","$4,254,923","1,983,712","2.14","National Stock Exchange Of India","USD","INR","63.76","-"
"VLID3","VALID SOLUCOES E SERVICOS DE SEGUR","BRVLIDACNOR5","B13NPP2","0.0271","Industrials","Equity","Brazil","$1,952,350","137,000","14.25","XBSP","USD","BRL","3.49","-"
"005300","LOTTE CHILSUNG BEVERAGE LTD","KR7005300009","6535443","0.0270","Consumer Staples","Equity","Korea (South)","$1,943,692","1,109","1,752.65","Korea Exchange (Stock Market)","USD","KRW","1,173.65","-"
"9921","GIANT MANUFACTURING CO. LTD.","TW0009921007","6372167","0.0588","Consumer Discretionary","Equity","Taiwan","$4,230,277","482,000","8.78","Taiwan Stock Exchange","USD","TWD","31.62","-"
"003490","KOREAN AIR LINES LTD","KR7003490000","6496766","0.0270","Industrials","Equity","Korea (South)","$1,943,418","60,905","31.91","Korea Exchange (Stock Market)","USD","KRW","1,173.65","-"
"007310","OTTOGI CORP","KR7007310006","6658373","0.0269","Consumer Staples","Equity","Korea (South)","$1,934,473","2,331","829.89","Korea Exchange (Stock Market)","USD","KRW","1,173.65","-"
"MMI","MMI HOLDINGS LTD","ZAE000149902","B4PXV75","0.0586","Financials","Equity","South Africa","$4,219,015","1,799,445","2.34","Johannesburg Stock Exchange","USD","ZAR","12.80","-"
"KLK","KUALA LUMPUR KEPONG BHD","MYL2445OO004","6497446","0.0583","Consumer Staples","Equity","Malaysia","$4,194,146","746,000","5.62","Bursa Malaysia","USD","MYR","3.88","-"
"ICT","INTERNATIONAL CONTAINER TERMINAL S","PHY411571011","6455819","0.0269","Industrials","Equity","Philippines","$1,934,076","804,400","2.40","Philippine Stock Exchange Inc.","USD","PHP","45.75","-"
"PIELIN","PIRAMAL ENTERPRISES LTD.","INE140A01024","B058J56","0.0268","Health Care","Equity","India","$1,929,827","130,328","14.81","National Stock Exchange Of India","USD","INR","63.76","-"
"MSM","MASSMART HOLDINGS LTD","ZAE000152617","B3V5GG2","0.0267","Consumer Staples","Equity","South Africa","$1,922,139","183,594","10.47","Johannesburg Stock Exchange","USD","ZAR","12.80","-"
"MISC","MISC BHD","MYL3816OO005","6557997","0.0577","Industrials","Equity","Malaysia","$4,157,103","1,937,400","2.15","Bursa Malaysia","USD","MYR","3.88","-"
"283","GOLDIN PROPERTIES HOLDINGS LTD.","HK0283012463","6680440","0.0266","Financials","Equity","Hong Kong","$1,918,158","2,364,000","0.81","Hong Kong Exchanges And Clearing Ltd","USD","HKD","7.75","-"
"500290","MRF LTD.","INE883A01011","6214128","0.0265","Consumer Discretionary","Equity","India","$1,909,921","2,683","711.86","National Stock Exchange Of India","USD","INR","63.76","-"
"161390","HANKOOK TIRE LTD","KR7161390000","B7T5KQ0","0.0575","Consumer Discretionary","Equity","Korea (South)","$4,137,127","123,237","33.57","Korea Exchange (Stock Market)","USD","KRW","1,173.65","-"
"606","CHINA AGRI-INDUSTRIES HOLDINGS LTD","HK0606037437","B1TLR65","0.0265","Consumer Staples","Equity","China","$1,908,013","4,415,200","0.43","Hong Kong Exchanges And Clearing Ltd","USD","HKD","7.75","-"
"016360","SAMSUNG SECURITIES LTD","KR7016360000","6408448","0.0571","Financials","Equity","Korea (South)","$4,112,605","95,769","42.94","Korea Exchange (Stock Market)","USD","KRW","1,173.65","-"
"1666","TONG REN TANG TECHNOLOGIES CO. LTD","CNE100000585","6295048","0.0263","Health Care","Equity","China","$1,895,944","1,233,000","1.54","Hong Kong Exchanges And Clearing Ltd","USD","HKD","7.75","-"
"813","SHIMAO PROPERTY HOLDINGS LTD.","KYG810431042","B16YNS1","0.0570","Financials","Equity","China","$4,103,617","2,298,500","1.79","Hong Kong Exchanges And Clearing Ltd","USD","HKD","7.75","-"
"552","CHINA COMMUNICATIONS SERVICES CORP","CNE1000002G3","B1HVJ16","0.0261","Telecommunication Services","Equity","China","$1,878,986","4,222,000","0.45","Hong Kong Exchanges And Clearing Ltd","USD","HKD","7.75","-"
"ESTC3","ESTACIO PARTICIPACOES SA","BRESTCACNOR5","B23PBF7","0.0261","Consumer Discretionary","Equity","Brazil","$1,876,168","501,900","3.74","XBSP","USD","BRL","3.49","-"
"981","SEMICONDUCTOR MANUFACTURING INTERN","KYG8020E1017","6743473","0.0569","Information Technology","Equity","China","$4,092,905","45,326,000","0.09","Hong Kong Exchanges And Clearing Ltd","USD","HKD","7.75","-"
"ATT","GRUPA AZOTY SA","PLZATRM00012","B3B61Y8","0.0260","Materials","Equity","Poland","$1,872,624","79,572","23.53","Warsaw Stock Exchange/Equities/Main Market","USD","PLN","3.84","-"
"2380","CHINA POWER INTERNATIONAL DEVELOPM","HK2380027329","B02ZKQ8","0.0565","Utilities","Equity","China","$4,067,079","5,600,000","0.73","Hong Kong Exchanges And Clearing Ltd","USD","HKD","7.75","-"
"AMS","ANGLO AMERICAN PLATINUM LTD","ZAE000013181","6761000","0.0260","Materials","Equity","South Africa","$1,870,809","89,933","20.80","Johannesburg Stock Exchange","USD","ZAR","12.80","-"
"051600","KEPCO PLANT SERVICE & ENGINEERING","KR7051600005","B29ZGV2","0.0564","Industrials","Equity","Korea (South)","$4,063,232","40,934","99.26","Korea Exchange (Stock Market)","USD","KRW","1,173.65","-"
"AGI","ALLIANCE GLOBAL GROUP INC.","PHY003341054","6147105","0.0258","Industrials","Equity","Philippines","$1,860,777","3,693,300","0.50","Philippine Stock Exchange Inc.","USD","PHP","45.75","-"
"AFE","AECI LTD","ZAE000000220","6009205","0.0256","Materials","Equity","South Africa","$1,841,469","223,337","8.25","Johannesburg Stock Exchange","USD","ZAR","12.80","-"
"002380","KCC CORP","KR7002380004","6490917","0.0559","Industrials","Equity","Korea (South)","$4,020,868","9,811","409.83","Korea Exchange (Stock Market)","USD","KRW","1,173.65","-"
"ENG","ENERGA SA","PLENERG00022","BGQYBX7","0.0255","Utilities","Equity","Poland","$1,836,661","350,344","5.24","Warsaw Stock Exchange/Equities/Main Market","USD","PLN","3.84","-"
"006360","GS ENGINEERING & CONSTRUCTION CORP","KR7006360002","6537096","0.0255","Industrials","Equity","Korea (South)","$1,833,333","87,113","21.05","Korea Exchange (Stock Market)","USD","KRW","1,173.65","-"
"051915","LG CHEM LTD PRF","KR7051911006","6346924","0.0254","Materials","Equity","Korea (South)","$1,825,470","12,313","148.26","Korea Exchange (Stock Market)","USD","KRW","1,173.65","-"
"8299","PHISON ELECTRONICS CORP","TW0008299009","6728469","0.0254","Information Technology","Equity","Taiwan","$1,825,134","252,000","7.24","Gretai Securities Market","USD","TWD","31.62","-"
"CBQK","COMMERCIAL BANK OF QATAR Q.S.C.","QA0007227752","6150448","0.0254","Financials","Equity","Qatar","$1,825,099","119,964","15.21","Qatar Exchange","USD","QAR","3.64","-"
"LAME4","LOJAS AMERICANAS S.A.","BRLAMEACNPR6","2516710","0.0553","Consumer Discretionary","Equity","Brazil","$3,981,062","826,775","4.82","XBSP","USD","BRL","3.49","-"
"ANG","ANGLOGOLD ASHANTI LTD","ZAE000043485","6565655","0.0552","Materials","Equity","South Africa","$3,971,410","688,926","5.76","Johannesburg Stock Exchange","USD","ZAR","12.80","-"
"MULT3","MULTIPLAN EMPREENDIMENTOS IMOBILIA","BRMULTACNOR5","B23DZG0","0.0252","Financials","Equity","Brazil","$1,817,436","142,900","12.72","XBSP","USD","BRL","3.49","-"
"PFC","POWER FINANCE CORP. LTD.","INE134E01011","B1S7225","0.0252","Financials","Equity","India","$1,816,094","465,936","3.90","National Stock Exchange Of India","USD","INR","63.76","-"
"017670","SK TELECOM LTD","KR7017670001","6224871","0.0552","Telecommunication Services","Equity","Korea (South)","$3,970,445","18,677","212.58","Korea Exchange (Stock Market)","USD","KRW","1,173.65","-"
"CTIP3","CETIP SA BALCAO ORGANIZADO DE ATIV","BRCTIPACNOR2","B55DVB6","0.0549","Financials","Equity","Brazil","$3,948,993","382,417","10.33","XBSP","USD","BRL","3.49","-"
"4958","ZHEN DING TECHNOLOGY HOLDING LTD","KYG989221000","B734XQ4","0.0252","Information Technology","Equity","Taiwan","$1,815,874","599,950","3.03","Taiwan Stock Exchange","USD","TWD","31.62","-"
"DTC","DATATEC LTD","ZAE000017745","6149479","0.0251","Information Technology","Equity","South Africa","$1,805,309","316,864","5.70","Johannesburg Stock Exchange","USD","ZAR","12.80","-"
"2777","GUANGZHOU R&F PROPERTIES CO. LTD.","CNE100000569","B19H8Y8","0.0250","Financials","Equity","China","$1,802,184","1,788,800","1.01","Hong Kong Exchanges And Clearing Ltd","USD","HKD","7.75","-"
"1722","TAIWAN FERTILIZER CO. LTD.","TW0001722007","6109439","0.0250","Materials","Equity","Taiwan","$1,799,687","1,252,000","1.44","Taiwan Stock Exchange","USD","TWD","31.62","-"
"HARTA","HARTALEGA HOLDINGS","MYL5168OO009","B2QPJK5","0.0249","Health Care","Equity","Malaysia","$1,793,215","805,700","2.23","Bursa Malaysia","USD","MYR","3.88","-"
"TIMP3","TIM PARTICIPACOES S/A","BRTIMPACNOR1","2292560","0.0542","Telecommunication Services","Equity","Brazil","$3,903,652","1,442,100","2.71","XBSP","USD","BRL","3.49","-"
"011070","LG INNOTEK LTD","KR7011070000","B39Z8G8","0.0249","Information Technology","Equity","Korea (South)","$1,791,953","25,157","71.23","Korea Exchange (Stock Market)","USD","KRW","1,173.65","-"
"2915","RUENTEX INDUSTRIES LTD.","TW0002915006","6758422","0.0248","Consumer Discretionary","Equity","Taiwan","$1,786,606","855,906","2.09","Taiwan Stock Exchange","USD","TWD","31.62","-"
"BAT","BRITISH AMERICAN TOBACCO (MALAYSIA","MYL4162OO003","6752349","0.0540","Consumer Staples","Equity","Malaysia","$3,885,432","228,200","17.03","Bursa Malaysia","USD","MYR","3.88","-"
"029780","SAMSUNG CARD LTD","KR7029780004","B1WQQ48","0.0247","Financials","Equity","Korea (South)","$1,779,483","54,816","32.46","Korea Exchange (Stock Market)","USD","KRW","1,173.65","-"
"005250","GREEN CROSS HOLDINGS","KR7005250006","6497134","0.0247","Health Care","Equity","Korea (South)","$1,777,265","46,612","38.13","Korea Exchange (Stock Market)","USD","KRW","1,173.65","-"
"032640","LG UPLUS CORP","KR7032640005","6290902","0.0537","Telecommunication Services","Equity","Korea (South)","$3,862,511","370,060","10.44","Korea Exchange (Stock Market)","USD","KRW","1,173.65","-"
"081660","FILA KOREA LTD.","KR7081660003","B66CTX7","0.0246","Consumer Discretionary","Equity","Korea (South)","$1,770,411","18,804","94.15","Korea Exchange (Stock Market)","USD","KRW","1,173.65","-"
"HLFG","HONG LEONG FINANCIAL GROUP","MYL1082OO006","6436450","0.0245","Financials","Equity","Malaysia","$1,765,595","443,400","3.98","Bursa Malaysia","USD","MYR","3.88","-"
"2009","BBMG CORP H","CNE100000F20","B3NFC51","0.0245","Materials","Equity","China","$1,760,121","2,122,000","0.83","Hong Kong Exchanges And Clearing Ltd","USD","HKD","7.75","-"
"TMB.R","TMB BANK THB0.95(NVDR)","TH0068010R15","6365145","0.0243","Financials","Equity","Thailand","$1,749,773","26,748,700","0.07","Stock Exchange Of Thailand","USD","THB","35.16","-"
"BHFC","BHARAT FORGE LTD.","INE465A01025","B0C1DM3","0.0535","Consumer Discretionary","Equity","India","$3,852,263","197,492","19.51","National Stock Exchange Of India","USD","INR","63.76","-"
"CHDRAUIB","GRUPO COMERCIAL CHEDRAUI","MX01CH170002","B457NQ0","0.0243","Consumer Staples","Equity","Mexico","$1,749,070","631,300","2.77","Bolsa Mexicana De Valores (Mexican Stock Exchange)","USD","MXN","16.37","-"
"175","GEELY AUTOMOBILE HOLDINGS LTD","KYG3777B1032","6531827","0.0534","Consumer Discretionary","Equity","China","$3,840,654","9,275,000","0.41","Hong Kong Exchanges And Clearing Ltd","USD","HKD","7.75","-"
"MIL","BANK MILLENNIUM S.A.","PLBIG0000016","4077323","0.0242","Financials","Equity","Poland","$1,745,263","1,089,129","1.60","Warsaw Stock Exchange/Equities/Main Market","USD","PLN","3.84","-"
"861","DIGITAL CHINA HOLDINGS LTD","BMG2759B1072","6351865","0.0242","Information Technology","Equity","Hong Kong","$1,744,211","1,657,000","1.05","Hong Kong Exchanges And Clearing Ltd","USD","HKD","7.75","-"
"1083","TOWNGAS CHINA LTD","KYG8972T1067","6345460","0.0242","Utilities","Equity","China","$1,741,912","1,957,000","0.89","Hong Kong Exchanges And Clearing Ltd","USD","HKD","7.75","-"
"ENKAI","ENKA INSAAT VE SANAYI A","TREENKA00011","B03MS64","0.0239","Industrials","Equity","Turkey","$1,719,860","968,542","1.78","Istanbul Stock Exchange","USD","TRY","2.79","-"
"URAYY","PJSC URALKALI SPONSORED GDR REPRES","US91688E2063","B3K5JF3","0.0239","-","Equity","Russian Federation","$1,717,726","127,712","13.45","Non-Nms Quotation Service (Nnqs)","USD","USD","1.00","-"
"TITK","TITAN CEMENT CO. S.A.","GRS074083007","B01NXT7","0.0238","Materials","Equity","Greece","$1,709,841","79,873","21.41","Athens Exchange S.A. Cash Market","USD","EUR","0.92","-"
"BOLSAA","BOLSA MEXICANA DE VALORES","MX01BM1B0000","B39VVF6","0.0235","Financials","Equity","Mexico","$1,689,836","954,000","1.77","Bolsa Mexicana De Valores (Mexican Stock Exchange)","USD","MXN","16.37","-"
"LIVEPOLC.1","EL PUERTO DE LIVERPOOL C1","MXP369181377","2306814","0.0524","Consumer Discretionary","Equity","Mexico","$3,769,132","321,900","11.71","Bolsa Mexicana De Valores (Mexican Stock Exchange)","USD","MXN","16.37","-"
"RICHTER","GEDEON RICHTER","HU0000123096","BC9ZH86","0.0522","Health Care","Equity","Hungary","$3,758,529","238,497","15.76","Budapest Stock Exchange","USD","HUF","284.91","-"
"3673","TPK HOLDING CO. LTD.","KYG898431096","B5T7VM5","0.0234","Information Technology","Equity","Taiwan","$1,683,951","493,000","3.42","Taiwan Stock Exchange","USD","TWD","31.62","-"
"AIRARABIA","AIR ARABIA PJSC","AEA003001012","B23DL40","0.0233","Industrials","Equity","United Arab Emirates","$1,680,518","3,786,734","0.44","Dubai Financial Market","USD","AED","3.67","-"
"034230","PARADISE LTD","KR7034230003","6560939","0.0231","Consumer Discretionary","Equity","Korea (South)","$1,662,739","80,974","20.53","Korea Exchange (Kosdaq)","USD","KRW","1,173.65","-"
"TATAGLOBAL","TATA GLOBAL BEVERAGES LTD","INE192A01025","6121488","0.0230","Consumer Staples","Equity","India","$1,656,418","742,912","2.23","National Stock Exchange Of India","USD","INR","63.76","-"
"GISS","GULF INTERNATIONAL SERVICES","QA000A0Q6LH4","B39HD70","0.0230","Energy","Equity","Qatar","$1,655,060","86,468","19.14","Qatar Exchange","USD","QAR","3.64","-"
